date,pm25,pm10,no2,so2,co,o3,month,dayofweek,is_winter,pm25_lag1,pm25_lag7,pm25_lag14,pm25_roll3,pm25_roll7,pm25_roll14,pm25_std7,pm10_roll7,no2_roll7,so2_roll7,co_roll7,o3_roll7,pm25_tomorrow,unsafe_tomorrow,isoforest_flag,ocsvm_flag,is_high_pm25
2022-11-21,243.0,152.0,22.0,3.0,9.0,5.0,11,0,1,211.0,238.0,189.0,232.0,214.42857142857142,235.35714285714286,25.15854488940944,149.0,18.714285714285715,2.857142857142857,9.714285714285714,11.571428571428571,212.0,1,-1,-1,0
2022-11-22,212.0,126.0,21.0,3.0,8.0,9.0,11,1,1,243.0,220.0,262.0,222.0,213.28571428571428,231.78571428571428,25.04472190378934,148.42857142857142,19.0,2.857142857142857,9.285714285714286,8.857142857142858,194.0,1,1,-1,0
2022-11-23,194.0,135.0,21.0,5.0,8.0,9.0,11,2,1,212.0,178.0,319.0,216.33333333333334,215.57142857142858,222.85714285714286,21.80869201990562,150.42857142857142,19.714285714285715,3.0,9.285714285714286,7.0,188.0,1,-1,-1,0
2022-11-24,188.0,146.0,22.0,4.0,9.0,5.0,11,3,1,194.0,186.0,176.0,198.0,215.85714285714286,223.71428571428572,21.365303425793833,151.14285714285714,20.571428571428573,3.2857142857142856,9.428571428571429,6.571428571428571,188.0,1,-1,-1,0
2022-11-25,188.0,225.0,20.0,6.0,15.0,2.0,11,4,1,188.0,221.0,220.0,190.0,211.14285714285714,221.42857142857142,23.568542391846037,159.28571428571428,20.857142857142858,3.7142857142857144,10.142857142857142,5.857142857142857,239.0,1,-1,-1,0
2022-11-26,239.0,213.0,26.0,4.0,12.0,3.0,11,5,1,188.0,242.0,308.0,205.0,210.71428571428572,216.5,22.932613499224537,166.85714285714286,21.857142857142858,4.0,10.142857142857142,5.428571428571429,259.0,1,-1,-1,0
2022-11-27,259.0,193.0,26.0,4.0,11.0,2.0,11,6,1,239.0,211.0,271.0,228.66666666666666,217.57142857142858,215.64285714285714,29.319260693596835,170.0,22.571428571428573,4.142857142857143,10.285714285714286,5.0,243.0,1,-1,-1,0
2022-11-28,243.0,292.0,24.0,4.0,15.0,10.0,11,0,1,259.0,243.0,238.0,247.0,217.57142857142858,216.0,29.319260693596835,190.0,22.857142857142858,4.285714285714286,11.142857142857142,5.714285714285714,264.0,1,-1,-1,0
2022-11-29,264.0,400.0,24.0,26.0,20.0,2.0,11,1,1,243.0,212.0,220.0,255.33333333333334,225.0,219.14285714285714,33.90181902691017,229.14285714285714,23.285714285714285,7.571428571428571,12.857142857142858,4.714285714285714,355.0,1,-1,-1,0
2022-11-30,355.0,286.0,23.0,3.0,15.0,2.0,11,2,1,264.0,194.0,178.0,287.3333333333333,248.0,231.78571428571428,56.46828018159107,250.71428571428572,23.571428571428573,7.285714285714286,13.857142857142858,3.7142857142857144,307.0,1,-1,-1,1
2022-12-01,307.0,285.0,26.0,4.0,13.0,2.0,12,3,1,355.0,188.0,186.0,308.6666666666667,265.0,240.42857142857142,53.21340683198782,270.57142857142856,24.142857142857142,7.285714285714286,14.428571428571429,3.2857142857142856,313.0,1,-1,-1,1
2022-12-02,313.0,296.0,24.0,4.0,15.0,3.0,12,4,1,307.0,188.0,221.0,325.0,282.85714285714283,247.0,43.07523871641512,280.7142857142857,24.714285714285715,7.0,14.428571428571429,3.4285714285714284,288.0,1,-1,-1,1
2022-12-03,288.0,311.0,27.0,4.0,18.0,4.0,12,5,1,313.0,239.0,242.0,302.6666666666667,289.85714285714283,250.28571428571428,38.498608509176094,294.7142857142857,24.857142857142858,7.0,15.285714285714286,3.5714285714285716,306.0,1,-1,-1,0
2022-12-04,306.0,348.0,28.0,4.0,19.0,4.0,12,6,1,288.0,259.0,211.0,302.3333333333333,296.57142857142856,257.07142857142856,36.25307868699781,316.85714285714283,25.142857142857142,7.0,16.428571428571427,3.857142857142857,352.0,1,-1,-1,1
2022-12-05,352.0,211.0,25.0,21.0,8.0,4.0,12,0,1,306.0,243.0,243.0,315.3333333333333,312.14285714285717,264.85714285714283,32.63652642581281,305.2857142857143,25.285714285714285,9.428571428571429,15.428571428571429,3.0,267.0,1,-1,-1,1
2022-12-06,267.0,195.0,26.0,5.0,10.0,5.0,12,1,1,352.0,264.0,212.0,308.3333333333333,312.57142857142856,268.7857142857143,31.910589375403813,276.0,25.571428571428573,6.428571428571429,14.0,3.4285714285714284,262.0,1,-1,-1,0
2022-12-07,262.0,141.0,24.0,5.0,13.0,5.0,12,2,1,267.0,355.0,194.0,293.6666666666667,299.2857142857143,273.64285714285717,30.636113143990148,255.28571428571428,25.714285714285715,6.714285714285714,13.714285714285714,3.857142857142857,209.0,1,-1,-1,0
2022-12-08,209.0,145.0,25.0,4.0,10.0,4.0,12,3,1,262.0,307.0,188.0,246.0,285.2857142857143,275.14285714285717,45.37148254764643,235.28571428571428,25.571428571428573,6.714285714285714,13.285714285714286,4.142857142857143,208.0,1,-1,-1,0
2022-12-09,208.0,202.0,25.0,4.0,14.0,4.0,12,4,1,209.0,313.0,188.0,226.33333333333334,270.2857142857143,276.57142857142856,51.60979973388197,221.85714285714286,25.714285714285715,6.714285714285714,13.142857142857142,4.285714285714286,236.0,1,-1,-1,0
2022-12-10,236.0,332.0,24.0,5.0,18.0,6.0,12,5,1,208.0,288.0,239.0,217.66666666666666,262.85714285714283,276.35714285714283,52.37183903406017,224.85714285714286,25.285714285714285,6.857142857142857,13.142857142857142,4.571428571428571,271.0,1,-1,-1,0
2022-12-11,271.0,145.0,26.0,3.0,10.0,2.0,12,6,1,236.0,306.0,259.0,238.33333333333334,257.85714285714283,277.2142857142857,49.13731973231937,195.85714285714286,25.0,6.714285714285714,11.857142857142858,4.285714285714286,214.0,1,-1,-1,0
2022-12-12,214.0,118.0,23.0,4.0,8.0,3.0,12,0,1,271.0,352.0,243.0,240.33333333333334,238.14285714285714,275.14285714285717,28.36328948616869,182.57142857142858,24.714285714285715,4.285714285714286,11.857142857142858,4.142857142857143,168.0,1,-1,-1,0
2022-12-13,168.0,101.0,21.0,4.0,5.0,6.0,12,1,1,214.0,267.0,264.0,217.66666666666666,224.0,268.2857142857143,35.38832199092476,169.14285714285714,24.0,4.142857142857143,11.142857142857142,4.285714285714286,145.0,0,-1,-1,0
2022-12-14,145.0,108.0,25.0,4.0,4.0,4.0,12,2,1,168.0,262.0,355.0,175.66666666666666,207.28571428571428,253.28571428571428,41.54400994012037,164.42857142857142,24.142857142857142,4.0,9.857142857142858,4.142857142857143,160.0,1,-1,-1,0
2022-12-15,160.0,116.0,58.0,4.0,4.0,3.0,12,3,1,145.0,209.0,307.0,157.66666666666666,200.28571428571428,242.78571428571428,45.17637393488802,160.28571428571428,28.857142857142858,4.0,9.0,4.0,168.0,1,-1,-1,0
2022-12-16,168.0,127.0,59.0,2.0,4.0,6.0,12,4,1,160.0,208.0,313.0,157.66666666666666,194.57142857142858,232.42857142857142,46.54695529912911,149.57142857142858,33.714285714285715,3.7142857142857144,7.571428571428571,4.285714285714286,181.0,1,-1,-1,0
2022-12-17,181.0,185.0,26.0,4.0,10.0,3.0,12,5,1,168.0,236.0,288.0,169.66666666666666,186.71428571428572,224.78571428571428,42.88633926133334,128.57142857142858,34.0,3.5714285714285716,6.428571428571429,3.857142857142857,184.0,1,1,1,0
2022-12-18,184.0,312.0,29.0,3.0,11.0,3.0,12,6,1,181.0,271.0,306.0,177.66666666666666,174.28571428571428,216.07142857142858,21.822880085776905,152.42857142857142,34.42857142857143,3.5714285714285716,6.571428571428571,4.0,284.0,1,-1,-1,0
2022-12-19,284.0,312.0,31.0,3.0,9.0,3.0,12,0,1,184.0,214.0,352.0,216.33333333333334,184.28571428571428,211.21428571428572,45.85743954806953,180.14285714285714,35.57142857142857,3.4285714285714284,6.714285714285714,4.0,360.0,1,-1,-1,0
2022-12-20,360.0,203.0,30.0,4.0,7.0,3.0,12,1,1,284.0,168.0,267.0,276.0,211.71428571428572,217.85714285714286,79.54184283699249,194.71428571428572,36.857142857142854,3.4285714285714284,7.0,3.5714285714285716,289.0,1,-1,-1,1
2022-12-21,289.0,211.0,29.0,72.0,5.0,3.0,12,2,1,360.0,145.0,262.0,311.0,232.28571428571428,219.78571428571428,78.0186180466226,209.42857142857142,37.42857142857143,13.142857142857142,7.142857142857143,3.4285714285714284,271.0,1,-1,-1,0
2022-12-22,271.0,209.0,28.0,6.0,5.0,3.0,12,3,1,289.0,160.0,209.0,306.6666666666667,248.14285714285714,224.21428571428572,71.91992902162929,222.71428571428572,33.142857142857146,13.428571428571429,7.285714285714286,3.4285714285714284,274.0,1,-1,-1,0
2022-12-23,274.0,219.0,29.0,2.0,6.0,3.0,12,4,1,271.0,168.0,208.0,278.0,263.2857142857143,228.92857142857142,62.81643703605566,235.85714285714286,28.857142857142858,13.428571428571429,7.571428571428571,3.0,271.0,1,-1,-1,0
2022-12-24,271.0,191.0,28.0,3.0,5.0,3.0,12,5,1,274.0,181.0,236.0,272.0,276.14285714285717,231.42857142857142,51.327148668868766,236.71428571428572,29.142857142857142,13.285714285714286,6.857142857142857,3.0,263.0,1,-1,-1,0
2022-12-25,263.0,159.0,26.0,2.0,4.0,3.0,12,6,1,271.0,184.0,271.0,269.3333333333333,287.42857142857144,230.85714285714286,33.1605043330013,214.85714285714286,28.714285714285715,13.142857142857142,5.857142857142857,3.0,244.0,1,-1,-1,0
2022-12-26,244.0,174.0,26.0,5.0,6.0,2.0,12,0,1,263.0,284.0,214.0,259.3333333333333,281.7142857142857,233.0,37.066221305991256,195.14285714285714,28.0,13.428571428571429,5.428571428571429,2.857142857142857,246.0,1,-1,-1,0
2022-12-27,246.0,164.0,26.0,5.0,5.0,3.0,12,1,1,244.0,360.0,168.0,251.0,265.42857142857144,238.57142857142858,15.988090805941377,189.57142857142858,27.428571428571427,13.571428571428571,5.142857142857143,2.857142857142857,258.0,1,-1,-1,0
2022-12-28,258.0,159.0,25.0,6.0,5.0,4.0,12,2,1,246.0,289.0,145.0,249.33333333333334,261.0,246.64285714285714,12.220201853214961,182.14285714285714,26.857142857142858,4.142857142857143,5.142857142857143,3.0,234.0,1,-1,-1,0
2022-12-29,234.0,214.0,28.0,5.0,11.0,7.0,12,3,1,258.0,271.0,160.0,246.0,255.71428571428572,251.92857142857142,14.885275562495309,182.85714285714286,26.857142857142858,4.0,6.0,3.5714285714285716,250.0,1,-1,-1,0
2022-12-30,250.0,272.0,27.0,4.0,10.0,18.0,12,4,1,234.0,274.0,168.0,247.33333333333334,252.28571428571428,257.7857142857143,12.552745857836213,190.42857142857142,26.571428571428573,4.285714285714286,6.571428571428571,5.714285714285714,327.0,1,-1,-1,0
2022-12-31,327.0,182.0,24.0,4.0,4.0,5.0,12,5,1,250.0,271.0,181.0,270.3333333333333,260.2857142857143,268.2142857142857,30.901533326110986,189.14285714285714,26.0,4.428571428571429,6.428571428571429,6.0,188.0,1,-1,-1,1
2023-01-01,188.0,142.0,26.0,4.0,7.0,3.0,1,6,1,327.0,263.0,184.0,255.0,249.57142857142858,268.5,41.11713812534923,186.71428571428572,26.0,4.714285714285714,6.857142857142857,6.0,213.0,1,-1,-1,0
2023-01-02,213.0,276.0,29.0,4.0,6.0,2.0,1,0,1,188.0,244.0,284.0,242.66666666666666,245.14285714285714,263.42857142857144,43.422070315407524,201.28571428571428,26.428571428571427,4.571428571428571,6.857142857142857,6.0,328.0,1,-1,-1,0
2023-01-03,328.0,230.0,28.0,4.0,4.0,2.0,1,1,1,213.0,246.0,360.0,243.0,256.85714285714283,261.14285714285717,53.567491918851125,210.71428571428572,26.714285714285715,4.428571428571429,6.714285714285714,5.857142857142857,320.0,1,-1,-1,1
2023-01-04,320.0,164.0,27.0,4.0,5.0,2.0,1,2,1,328.0,258.0,289.0,287.0,265.7142857142857,263.35714285714283,58.670589695673534,211.42857142857142,27.0,4.142857142857143,6.714285714285714,5.571428571428571,247.0,1,-1,-1,1
2023-01-05,247.0,189.0,27.0,5.0,6.0,3.0,1,3,1,320.0,234.0,271.0,298.3333333333333,267.57142857142856,261.64285714285717,57.69707428416415,207.85714285714286,26.857142857142858,4.142857142857143,6.0,5.0,277.0,1,-1,-1,0
2023-01-06,277.0,322.0,28.0,6.0,5.0,4.0,1,4,1,247.0,250.0,274.0,281.3333333333333,271.42857142857144,261.85714285714283,57.22719966023457,215.0,27.0,4.428571428571429,5.285714285714286,3.0,348.0,1,-1,-1,0
2023-01-07,348.0,267.0,28.0,5.0,3.0,3.0,1,5,1,277.0,327.0,271.0,290.6666666666667,274.42857142857144,267.35714285714283,61.04877051138988,227.14285714285714,27.571428571428573,4.571428571428571,5.142857142857143,2.7142857142857144,287.0,1,-1,-1,1
2023-01-08,287.0,263.0,29.0,6.0,6.0,11.0,1,6,1,348.0,188.0,263.0,304.0,288.57142857142856,269.07142857142856,47.69646088497896,244.42857142857142,28.0,4.857142857142857,5.0,3.857142857142857,308.0,1,-1,-1,0
2023-01-09,308.0,515.0,31.0,6.0,10.0,7.0,1,0,1,287.0,213.0,244.0,314.3333333333333,302.14285714285717,273.64285714285717,34.22196454242197,278.57142857142856,28.285714285714285,5.142857142857143,5.571428571428571,4.571428571428571,409.0,1,-1,-1,1
2023-01-10,409.0,228.0,30.0,6.0,7.0,4.0,1,1,1,308.0,328.0,246.0,334.6666666666667,313.7142857142857,285.2857142857143,52.97708399460416,278.2857142857143,28.571428571428573,5.428571428571429,6.0,4.857142857142857,316.0,1,-1,-1,1
2023-01-11,316.0,211.0,33.0,7.0,7.0,4.0,1,2,1,409.0,320.0,258.0,344.3333333333333,313.14285714285717,289.42857142857144,52.919525607058375,285.0,29.428571428571427,5.857142857142857,6.285714285714286,5.142857142857143,250.0,1,-1,-1,1
2023-01-12,250.0,200.0,28.0,6.0,19.0,3.0,1,3,1,316.0,247.0,234.0,325.0,313.57142857142856,290.57142857142856,52.303145676134655,286.57142857142856,29.571428571428573,6.0,8.142857142857142,5.142857142857143,276.0,1,-1,-1,0
2023-01-13,276.0,201.0,31.0,6.0,10.0,3.0,1,4,1,250.0,277.0,250.0,280.6666666666667,313.42857142857144,292.42857142857144,52.420915491359914,269.2857142857143,30.0,6.0,8.857142857142858,5.0,298.0,1,-1,-1,0
2023-01-14,298.0,143.0,28.0,7.0,5.0,2.0,1,5,1,276.0,348.0,327.0,274.6666666666667,306.2857142857143,290.35714285714283,50.288216929064866,251.57142857142858,30.0,6.285714285714286,9.142857142857142,4.857142857142857,222.0,1,-1,-1,0
2023-01-15,222.0,117.0,27.0,5.0,4.0,2.0,1,6,1,298.0,287.0,188.0,265.3333333333333,297.0,292.7857142857143,59.58467364459813,230.71428571428572,29.714285714285715,6.142857142857143,8.857142857142858,3.5714285714285716,169.0,1,-1,-1,0
2023-01-16,169.0,151.0,30.0,6.0,6.0,3.0,1,0,1,222.0,308.0,213.0,229.66666666666666,277.14285714285717,289.64285714285717,76.16304565738872,178.71428571428572,29.571428571428573,6.142857142857143,8.285714285714286,3.0,204.0,1,-1,-1,0
2023-01-17,204.0,164.0,29.0,6.0,7.0,4.0,1,1,1,169.0,409.0,328.0,198.33333333333334,247.85714285714286,280.7857142857143,52.85965245007619,169.57142857142858,29.428571428571427,6.142857142857143,8.285714285714286,3.0,219.0,1,-1,-1,0
2023-01-18,219.0,257.0,29.0,5.0,12.0,3.0,1,2,1,204.0,316.0,320.0,197.33333333333334,234.0,273.57142857142856,43.988634895845586,176.14285714285714,28.857142857142858,5.857142857142857,9.0,2.857142857142857,279.0,1,-1,-1,0
2023-01-19,279.0,252.0,35.0,5.0,16.0,3.0,1,3,1,219.0,250.0,247.0,234.0,238.14285714285714,275.85714285714283,47.00861116656738,183.57142857142858,29.857142857142858,5.714285714285714,8.571428571428571,2.857142857142857,257.0,1,-1,-1,0
2023-01-20,257.0,117.0,34.0,5.0,3.0,3.0,1,4,1,279.0,276.0,277.0,251.66666666666666,235.42857142857142,274.42857142857144,44.96241816916712,171.57142857142858,30.285714285714285,5.571428571428571,7.571428571428571,2.857142857142857,173.0,1,-1,-1,0
2023-01-21,173.0,282.0,36.0,5.0,14.0,3.0,1,5,1,257.0,298.0,348.0,236.33333333333334,217.57142857142858,261.92857142857144,40.57855403558719,191.42857142857142,31.428571428571427,5.285714285714286,8.857142857142858,3.0,284.0,1,-1,-1,0
2023-01-22,284.0,331.0,35.0,6.0,9.0,3.0,1,6,1,173.0,222.0,287.0,238.0,226.42857142857142,261.7142857142857,47.82557594306341,222.0,32.57142857142857,5.428571428571429,9.571428571428571,3.142857142857143,344.0,1,-1,-1,0
2023-01-23,344.0,229.0,34.0,6.0,9.0,3.0,1,0,1,284.0,169.0,308.0,267.0,251.42857142857142,264.2857142857143,57.5524605406728,233.14285714285714,33.142857142857146,5.428571428571429,10.0,3.142857142857143,212.0,1,-1,-1,1
2023-01-24,212.0,136.0,34.0,4.0,7.0,3.0,1,1,1,344.0,204.0,409.0,280.0,252.57142857142858,250.21428571428572,56.52390981657554,229.14285714285714,33.857142857142854,5.142857142857143,10.0,3.0,171.0,1,-1,-1,0
2023-01-25,171.0,122.0,33.0,7.0,6.0,2.0,1,2,1,212.0,219.0,316.0,242.33333333333334,245.71428571428572,239.85714285714286,63.72784395566891,209.85714285714286,34.42857142857143,5.428571428571429,9.142857142857142,2.857142857142857,185.0,1,-1,-1,0
2023-01-26,185.0,129.0,33.0,6.0,3.0,2.0,1,3,1,171.0,279.0,250.0,189.33333333333334,232.28571428571428,235.21428571428572,65.42607605971364,192.28571428571428,34.142857142857146,5.571428571428571,7.285714285714286,2.7142857142857144,211.0,1,-1,-1,0
2023-01-27,211.0,108.0,32.0,4.0,3.0,3.0,1,4,1,185.0,257.0,276.0,189.0,225.71428571428572,230.57142857142858,64.83752587741742,191.0,33.857142857142854,5.428571428571429,7.285714285714286,2.7142857142857144,174.0,1,-1,-1,0
2023-01-28,174.0,140.0,35.0,6.0,5.0,3.0,1,5,1,211.0,173.0,298.0,190.0,225.85714285714286,221.71428571428572,64.70298440161939,170.71428571428572,33.714285714285715,5.571428571428571,6.0,2.7142857142857144,190.0,1,-1,-1,0
2023-01-29,190.0,183.0,31.0,7.0,7.0,3.0,1,6,1,174.0,284.0,222.0,191.66666666666666,212.42857142857142,219.42857142857142,60.22418435273663,149.57142857142858,33.142857142857146,5.714285714285714,5.714285714285714,2.7142857142857144,253.0,1,-1,-1,0
2023-01-30,253.0,91.0,32.0,9.0,7.0,3.0,1,0,1,190.0,344.0,169.0,205.66666666666666,199.42857142857142,225.42857142857142,28.61734405832276,129.85714285714286,32.857142857142854,6.142857142857143,5.428571428571429,2.7142857142857144,173.0,1,1,1,0
2023-01-31,173.0,101.0,31.0,5.0,11.0,3.0,1,1,1,253.0,212.0,204.0,205.33333333333334,193.85714285714286,223.21428571428572,29.54334990839004,124.85714285714286,32.42857142857143,6.285714285714286,6.0,2.7142857142857144,180.0,1,1,1,0
2023-02-01,180.0,104.0,30.0,6.0,4.0,3.0,2,2,1,173.0,171.0,219.0,202.0,195.14285714285714,220.42857142857142,28.562379519388234,122.28571428571429,32.0,6.142857142857143,5.714285714285714,2.857142857142857,171.0,1,1,1,0
2023-02-02,171.0,116.0,28.0,4.0,4.0,9.0,2,3,1,180.0,185.0,279.0,174.66666666666666,193.14285714285714,212.71428571428572,29.852015964468862,120.42857142857143,31.285714285714285,5.857142857142857,5.857142857142857,3.857142857142857,171.0,1,1,1,0
2023-02-03,171.0,142.0,29.0,5.0,7.0,8.0,2,4,1,171.0,211.0,257.0,174.0,187.42857142857142,206.57142857142858,29.69207045019091,125.28571428571429,30.857142857142858,6.0,6.428571428571429,4.571428571428571,181.0,1,1,1,0
2023-02-04,181.0,182.0,33.0,7.0,7.0,3.0,2,5,1,171.0,174.0,173.0,174.33333333333334,188.42857142857142,207.14285714285714,29.279441836991463,131.28571428571428,30.571428571428573,6.142857142857143,6.714285714285714,4.571428571428571,211.0,1,1,-1,0
2023-02-05,211.0,146.0,33.0,4.0,4.0,3.0,2,6,1,181.0,190.0,284.0,187.66666666666666,191.42857142857142,201.92857142857142,30.516974199382265,126.0,30.857142857142858,5.714285714285714,6.285714285714286,4.571428571428571,180.0,1,1,-1,0
2023-02-06,180.0,276.0,27.0,5.0,14.0,3.0,2,0,1,211.0,253.0,344.0,190.66666666666666,181.0,190.21428571428572,13.940349110886457,152.42857142857142,30.142857142857142,5.142857142857143,7.285714285714286,4.571428571428571,234.0,1,-1,-1,0
2023-02-07,234.0,165.0,31.0,3.0,8.0,3.0,2,1,1,180.0,173.0,212.0,208.33333333333334,189.71428571428572,191.78571428571428,23.732637764019106,161.57142857142858,30.142857142857142,4.857142857142857,6.857142857142857,4.571428571428571,196.0,1,-1,-1,0
2023-02-08,196.0,103.0,33.0,45.0,4.0,3.0,2,2,1,234.0,180.0,171.0,203.33333333333334,192.0,193.57142857142858,23.40939982144028,161.42857142857142,30.571428571428573,10.428571428571429,6.857142857142857,4.571428571428571,149.0,0,-1,-1,0
2023-02-09,149.0,131.0,33.0,5.0,5.0,3.0,2,3,1,196.0,171.0,185.0,193.0,188.85714285714286,191.0,27.769459071845613,163.57142857142858,31.285714285714285,10.571428571428571,7.0,3.7142857142857144,164.0,1,1,-1,0
2023-02-10,164.0,129.0,35.0,6.0,5.0,3.0,2,4,1,149.0,171.0,211.0,169.66666666666666,187.85714285714286,187.64285714285714,28.632316074840613,161.71428571428572,32.142857142857146,10.714285714285714,6.714285714285714,3.0,165.0,1,-1,-1,0
2023-02-11,165.0,183.0,29.0,6.0,6.0,11.0,2,5,1,164.0,181.0,174.0,159.33333333333334,185.57142857142858,187.0,29.882308829011787,161.85714285714286,31.571428571428573,10.571428571428571,6.571428571428571,4.142857142857143,212.0,1,-1,-1,0
2023-02-12,212.0,99.0,29.0,7.0,2.0,2.0,2,6,1,165.0,211.0,190.0,180.33333333333334,185.71428571428572,188.57142857142858,30.026179053810417,155.14285714285714,31.0,11.0,6.285714285714286,4.0,126.0,0,-1,-1,0
2023-02-13,126.0,99.0,24.0,8.0,3.0,9.0,2,0,1,212.0,180.0,253.0,167.66666666666666,178.0,179.5,37.69615364994236,129.85714285714286,30.571428571428573,11.428571428571429,4.714285714285714,4.857142857142857,121.0,0,1,1,0
2023-02-14,121.0,102.0,28.0,8.0,5.0,8.0,2,1,1,126.0,234.0,173.0,153.0,161.85714285714286,175.78571428571428,33.701773303634965,120.85714285714286,30.142857142857142,12.142857142857142,4.285714285714286,5.571428571428571,146.0,0,1,1,0
2023-02-15,146.0,145.0,25.0,7.0,6.0,3.0,2,2,1,121.0,196.0,180.0,131.0,154.71428571428572,173.35714285714286,30.39580171511927,126.85714285714286,29.0,6.714285714285714,4.571428571428571,5.571428571428571,168.0,1,1,1,0
2023-02-16,168.0,208.0,4.0,6.0,9.0,3.0,2,3,1,146.0,149.0,171.0,145.0,157.42857142857142,173.14285714285714,30.64776850417983,137.85714285714286,24.857142857142858,6.857142857142857,5.142857142857143,5.571428571428571,219.0,1,-1,-1,0
2023-02-17,219.0,350.0,4.0,6.0,10.0,15.0,2,4,1,168.0,164.0,171.0,177.66666666666666,165.28571428571428,176.57142857142858,38.62518300157083,169.42857142857142,20.428571428571427,6.857142857142857,5.857142857142857,7.285714285714286,295.0,1,-1,-1,0
2023-02-18,295.0,248.0,17.0,8.0,9.0,9.0,2,5,1,219.0,165.0,181.0,227.33333333333334,183.85714285714286,184.71428571428572,62.40039682413549,178.71428571428572,18.714285714285715,7.142857142857143,6.285714285714286,7.0,277.0,1,-1,-1,0
2023-02-19,277.0,267.0,27.0,9.0,9.0,3.0,2,6,1,295.0,212.0,211.0,263.6666666666667,193.14285714285714,189.42857142857142,71.4642767901761,202.71428571428572,18.428571428571427,7.428571428571429,7.285714285714286,7.142857142857143,256.0,1,-1,-1,0
2023-02-20,256.0,199.0,24.0,7.0,8.0,6.0,2,0,1,277.0,126.0,180.0,276.0,211.71428571428572,194.85714285714286,67.91100619122638,217.0,18.428571428571427,7.285714285714286,8.0,6.714285714285714,207.0,1,-1,-1,0
2023-02-21,207.0,156.0,23.0,8.0,5.0,3.0,2,1,1,256.0,121.0,234.0,246.66666666666666,224.0,192.92857142857142,55.38952969650504,224.71428571428572,17.714285714285715,7.285714285714286,8.0,6.0,192.0,1,-1,-1,0
2023-02-22,192.0,155.0,24.0,8.0,8.0,2.0,2,2,1,207.0,146.0,196.0,218.33333333333334,230.57142857142858,192.64285714285714,46.62923668993223,226.14285714285714,17.571428571428573,7.428571428571429,8.285714285714286,5.857142857142857,212.0,1,-1,-1,0
2023-02-23,212.0,120.0,24.0,10.0,4.0,5.0,2,3,1,192.0,168.0,149.0,203.66666666666666,236.85714285714286,197.14285714285714,39.15536817784834,213.57142857142858,20.428571428571427,8.0,7.571428571428571,6.142857142857143,162.0,1,-1,-1,0
2023-02-24,162.0,114.0,27.0,8.0,5.0,2.0,2,4,1,212.0,219.0,164.0,188.66666666666666,228.71428571428572,197.0,48.33809500354185,179.85714285714286,23.714285714285715,8.285714285714286,6.857142857142857,4.285714285714286,162.0,1,-1,-1,0
2023-02-25,162.0,157.0,28.0,8.0,6.0,2.0,2,5,1,162.0,295.0,165.0,178.66666666666666,209.71428571428572,196.78571428571428,43.873736584713065,166.85714285714286,25.285714285714285,8.285714285714286,6.428571428571429,3.2857142857142856,190.0,1,-1,-1,0
2023-02-26,190.0,207.0,28.0,8.0,7.0,2.0,2,6,1,162.0,277.0,212.0,171.33333333333334,197.28571428571428,195.21428571428572,32.47929743551733,158.28571428571428,25.428571428571427,8.142857142857142,6.142857142857143,3.142857142857143,213.0,1,-1,-1,0
2023-02-27,213.0,159.0,29.0,7.0,6.0,2.0,2,0,1,190.0,256.0,126.0,188.33333333333334,191.14285714285714,201.42857142857142,21.8512285804766,152.57142857142858,26.142857142857142,8.142857142857142,5.857142857142857,2.5714285714285716,183.0,1,-1,-1,0
2023-02-28,183.0,145.0,28.0,8.0,6.0,2.0,2,1,1,213.0,207.0,121.0,195.33333333333334,187.71428571428572,205.85714285714286,20.806363495450434,151.0,26.857142857142858,8.142857142857142,6.0,2.4285714285714284,176.0,1,-1,-1,0
2023-03-01,176.0,162.0,27.0,8.0,7.0,3.0,3,2,0,183.0,192.0,146.0,190.66666666666666,185.42857142857142,208.0,21.133363376876396,152.0,27.285714285714285,8.142857142857142,5.857142857142857,2.5714285714285716,161.0,1,1,-1,0
2023-03-02,161.0,127.0,27.0,7.0,5.0,2.0,3,3,0,176.0,212.0,168.0,173.33333333333334,178.14285714285714,207.5,19.14356786171927,153.0,27.714285714285715,7.714285714285714,6.0,2.142857142857143,166.0,1,1,1,0
2023-03-03,166.0,95.0,25.0,8.0,4.0,3.0,3,4,0,161.0,162.0,219.0,167.66666666666666,178.71428571428572,203.71428571428572,18.634325725342332,150.28571428571428,27.428571428571427,7.714285714285714,5.857142857142857,2.2857142857142856,143.0,0,1,1,0
2023-03-04,143.0,97.0,26.0,7.0,4.0,3.0,3,5,0,166.0,162.0,295.0,156.66666666666666,176.0,192.85714285714286,22.464787260660387,141.71428571428572,27.142857142857142,7.571428571428571,5.571428571428571,2.4285714285714284,140.0,0,1,1,0
2023-03-05,140.0,87.0,24.0,8.0,4.0,3.0,3,6,0,143.0,190.0,277.0,149.66666666666666,168.85714285714286,183.07142857142858,25.069427406230485,124.57142857142857,26.571428571428573,7.571428571428571,5.142857142857143,2.5714285714285716,136.0,0,1,1,0
2023-03-06,136.0,96.0,24.0,8.0,5.0,3.0,3,0,0,140.0,213.0,256.0,139.66666666666666,157.85714285714286,174.5,18.50611224639771,115.57142857142857,25.857142857142858,7.714285714285714,5.0,2.7142857142857144,150.0,1,1,1,0
